{'dec': '²»¼Ó±ß', 'dataset': 'NCI1', 'depth': 2, 'lr': 0.01, 'batch_size': 64, 'epoch': 350, 'iters_per_epoch': 50, 'hidden_dim': 32, 'num_layers': 5, 'dropout': 0.5, 'alpha': [1, 0]}
 Epoch: 000, Train Loss: 0.6472734, Train Acc: 0.6242228, Test Acc: 0.6107056, Test Loss: 0.6564685   Max Test Acc: 0.6107056
 Epoch: 001, Train Loss: 0.5563239, Train Acc: 0.5539335, Test Acc: 0.5571776, Test Loss: 0.6754106   Max Test Acc: 0.6107056
 Epoch: 002, Train Loss: 0.5298284, Train Acc: 0.6923493, Test Acc: 0.7153285, Test Loss: 0.5792452   Max Test Acc: 0.7153285
 Epoch: 003, Train Loss: 0.5233609, Train Acc: 0.6101649, Test Acc: 0.5669100, Test Loss: 0.7731827   Max Test Acc: 0.7153285
 Epoch: 004, Train Loss: 0.5352882, Train Acc: 0.6793728, Test Acc: 0.6423358, Test Loss: 0.6100853   Max Test Acc: 0.7153285
 Epoch: 005, Train Loss: 0.4927822, Train Acc: 0.6258448, Test Acc: 0.6034063, Test Loss: 0.8851890   Max Test Acc: 0.7153285
 Epoch: 006, Train Loss: 0.5061374, Train Acc: 0.6701811, Test Acc: 0.6861314, Test Loss: 0.5828868   Max Test Acc: 0.7153285
 Epoch: 007, Train Loss: 0.4833175, Train Acc: 0.7412814, Test Acc: 0.7396594, Test Loss: 0.5187192   Max Test Acc: 0.7396594
 Epoch: 008, Train Loss: 0.4817515, Train Acc: 0.6025953, Test Acc: 0.5961071, Test Loss: 0.7238322   Max Test Acc: 0.7396594
 Epoch: 009, Train Loss: 0.4775998, Train Acc: 0.7458773, Test Acc: 0.7445255, Test Loss: 0.4962821   Max Test Acc: 0.7445255
 Epoch: 010, Train Loss: 0.4643163, Train Acc: 0.6134090, Test Acc: 0.6058394, Test Loss: 0.7193649   Max Test Acc: 0.7445255
 Epoch: 011, Train Loss: 0.4758321, Train Acc: 0.5577183, Test Acc: 0.5693431, Test Loss: 0.8989428   Max Test Acc: 0.7445255
 Epoch: 012, Train Loss: 0.4853127, Train Acc: 0.7447959, Test Acc: 0.7323601, Test Loss: 0.5044241   Max Test Acc: 0.7445255
 Epoch: 013, Train Loss: 0.4527293, Train Acc: 0.7599351, Test Acc: 0.7542579, Test Loss: 0.5111843   Max Test Acc: 0.7542579
 Epoch: 014, Train Loss: 0.4591567, Train Acc: 0.7648013, Test Acc: 0.7810219, Test Loss: 0.4954642   Max Test Acc: 0.7810219
 Epoch: 015, Train Loss: 0.4604592, Train Acc: 0.7074885, Test Acc: 0.6958637, Test Loss: 0.5597670   Max Test Acc: 0.7810219
 Epoch: 016, Train Loss: 0.4609361, Train Acc: 0.7447959, Test Acc: 0.7420925, Test Loss: 0.5262307   Max Test Acc: 0.7810219
 Epoch: 017, Train Loss: 0.4723973, Train Acc: 0.7361449, Test Acc: 0.7420925, Test Loss: 0.5326486   Max Test Acc: 0.7810219
 Epoch: 018, Train Loss: 0.4383470, Train Acc: 0.7569613, Test Acc: 0.7591241, Test Loss: 0.4843667   Max Test Acc: 0.7810219
 Epoch: 019, Train Loss: 0.4638951, Train Acc: 0.7439849, Test Acc: 0.7396594, Test Loss: 0.4955271   Max Test Acc: 0.7810219
 Epoch: 020, Train Loss: 0.4484970, Train Acc: 0.7380373, Test Acc: 0.7080292, Test Loss: 0.5100227   Max Test Acc: 0.7810219
 Epoch: 021, Train Loss: 0.4565887, Train Acc: 0.7285753, Test Acc: 0.7250608, Test Loss: 0.5106173   Max Test Acc: 0.7810219
 Epoch: 022, Train Loss: 0.4389490, Train Acc: 0.7569613, Test Acc: 0.7712895, Test Loss: 0.4804035   Max Test Acc: 0.7810219
 Epoch: 023, Train Loss: 0.4454902, Train Acc: 0.7420925, Test Acc: 0.7347932, Test Loss: 0.5103161   Max Test Acc: 0.7810219
 Epoch: 024, Train Loss: 0.4384203, Train Acc: 0.7472290, Test Acc: 0.7591241, Test Loss: 0.5110538   Max Test Acc: 0.7810219
 Epoch: 025, Train Loss: 0.4375950, Train Acc: 0.7529062, Test Acc: 0.7347932, Test Loss: 0.5109369   Max Test Acc: 0.7810219
 Epoch: 026, Train Loss: 0.4443584, Train Acc: 0.7664234, Test Acc: 0.7518248, Test Loss: 0.5020036   Max Test Acc: 0.7810219
 Epoch: 027, Train Loss: 0.4661690, Train Acc: 0.7466883, Test Acc: 0.7469586, Test Loss: 0.5096166   Max Test Acc: 0.7810219
 Epoch: 028, Train Loss: 0.4409579, Train Acc: 0.7666937, Test Acc: 0.7445255, Test Loss: 0.4949543   Max Test Acc: 0.7810219
 Epoch: 029, Train Loss: 0.4413221, Train Acc: 0.7512841, Test Acc: 0.7639903, Test Loss: 0.4844370   Max Test Acc: 0.7810219
 Epoch: 030, Train Loss: 0.4257329, Train Acc: 0.7028927, Test Acc: 0.6958637, Test Loss: 0.5866537   Max Test Acc: 0.7810219
 Epoch: 031, Train Loss: 0.4325767, Train Acc: 0.7339822, Test Acc: 0.7128954, Test Loss: 0.5391176   Max Test Acc: 0.7810219
 Epoch: 032, Train Loss: 0.4407944, Train Acc: 0.7126250, Test Acc: 0.7128954, Test Loss: 0.5429197   Max Test Acc: 0.7810219
 Epoch: 033, Train Loss: 0.4325840, Train Acc: 0.7834550, Test Acc: 0.7810219, Test Loss: 0.4598786   Max Test Acc: 0.7810219
 Epoch: 034, Train Loss: 0.4333174, Train Acc: 0.7615572, Test Acc: 0.7420925, Test Loss: 0.4849319   Max Test Acc: 0.7810219
 Epoch: 035, Train Loss: 0.4441952, Train Acc: 0.7726413, Test Acc: 0.7566910, Test Loss: 0.5005419   Max Test Acc: 0.7810219
 Epoch: 036, Train Loss: 0.4446654, Train Acc: 0.7812922, Test Acc: 0.7834550, Test Loss: 0.4590908   Max Test Acc: 0.7834550
 Epoch: 037, Train Loss: 0.4382955, Train Acc: 0.6285483, Test Acc: 0.6253041, Test Loss: 0.8690996   Max Test Acc: 0.7834550
 Epoch: 038, Train Loss: 0.4470730, Train Acc: 0.7672344, Test Acc: 0.7785888, Test Loss: 0.4797391   Max Test Acc: 0.7834550
