{'dec': '¼Ó±ß', 'dataset': 'NCI1', 'depth': 2, 'lr': 0.01, 'batch_size': 64, 'epoch': 350, 'iters_per_epoch': 50, 'hidden_dim': 32, 'num_layers': 5, 'dropout': 0.5, 'alpha': [1, 0]}
 Epoch: 000, Train Loss: 0.6247347, Train Acc: 0.6507164, Test Acc: 0.6739659, Test Loss: 0.6487550   Max Test Acc: 0.6739659
 Epoch: 001, Train Loss: 0.5562513, Train Acc: 0.5574480, Test Acc: 0.5498783, Test Loss: 0.6756386   Max Test Acc: 0.6739659
 Epoch: 002, Train Loss: 0.5285047, Train Acc: 0.6155718, Test Acc: 0.6301703, Test Loss: 0.6416048   Max Test Acc: 0.6739659
 Epoch: 003, Train Loss: 0.5233390, Train Acc: 0.6934307, Test Acc: 0.7250608, Test Loss: 0.5604941   Max Test Acc: 0.7250608
 Epoch: 004, Train Loss: 0.5189795, Train Acc: 0.7120843, Test Acc: 0.7104623, Test Loss: 0.5582844   Max Test Acc: 0.7250608
 Epoch: 005, Train Loss: 0.5114436, Train Acc: 0.6828873, Test Acc: 0.6593674, Test Loss: 0.5732720   Max Test Acc: 0.7250608
 Epoch: 006, Train Loss: 0.5167470, Train Acc: 0.7047851, Test Acc: 0.6812652, Test Loss: 0.5629060   Max Test Acc: 0.7250608
 Epoch: 007, Train Loss: 0.5027228, Train Acc: 0.6785618, Test Acc: 0.6545012, Test Loss: 0.5798572   Max Test Acc: 0.7250608
 Epoch: 008, Train Loss: 0.5072310, Train Acc: 0.7166802, Test Acc: 0.7323601, Test Loss: 0.5297418   Max Test Acc: 0.7323601
 Epoch: 009, Train Loss: 0.5041266, Train Acc: 0.7031630, Test Acc: 0.7274939, Test Loss: 0.5502871   Max Test Acc: 0.7323601
 Epoch: 010, Train Loss: 0.4849332, Train Acc: 0.7112733, Test Acc: 0.7469586, Test Loss: 0.5357566   Max Test Acc: 0.7469586
 Epoch: 011, Train Loss: 0.4890247, Train Acc: 0.7131657, Test Acc: 0.7299270, Test Loss: 0.5280860   Max Test Acc: 0.7469586
 Epoch: 012, Train Loss: 0.4968541, Train Acc: 0.7191133, Test Acc: 0.7396594, Test Loss: 0.5350409   Max Test Acc: 0.7469586
 Epoch: 013, Train Loss: 0.4717237, Train Acc: 0.7256015, Test Acc: 0.7420925, Test Loss: 0.5351357   Max Test Acc: 0.7469586
 Epoch: 014, Train Loss: 0.4790412, Train Acc: 0.7169505, Test Acc: 0.7250608, Test Loss: 0.5145311   Max Test Acc: 0.7469586
 Epoch: 015, Train Loss: 0.4744456, Train Acc: 0.7237091, Test Acc: 0.7177616, Test Loss: 0.5242102   Max Test Acc: 0.7469586
 Epoch: 016, Train Loss: 0.4807710, Train Acc: 0.7218167, Test Acc: 0.7299270, Test Loss: 0.5376396   Max Test Acc: 0.7469586
 Epoch: 017, Train Loss: 0.4782003, Train Acc: 0.7164098, Test Acc: 0.7201946, Test Loss: 0.5322430   Max Test Acc: 0.7469586
 Epoch: 018, Train Loss: 0.4509130, Train Acc: 0.6947824, Test Acc: 0.6715328, Test Loss: 0.5860929   Max Test Acc: 0.7469586
 Epoch: 019, Train Loss: 0.4724433, Train Acc: 0.7380373, Test Acc: 0.7396594, Test Loss: 0.5268152   Max Test Acc: 0.7469586
 Epoch: 020, Train Loss: 0.4804822, Train Acc: 0.7315491, Test Acc: 0.7274939, Test Loss: 0.5211198   Max Test Acc: 0.7469586
 Epoch: 021, Train Loss: 0.4703305, Train Acc: 0.7493917, Test Acc: 0.7566910, Test Loss: 0.5052863   Max Test Acc: 0.7566910
 Epoch: 022, Train Loss: 0.4552704, Train Acc: 0.7301974, Test Acc: 0.7445255, Test Loss: 0.5114322   Max Test Acc: 0.7566910
 Epoch: 023, Train Loss: 0.4590864, Train Acc: 0.7347932, Test Acc: 0.7347932, Test Loss: 0.4890462   Max Test Acc: 0.7566910
 Epoch: 024, Train Loss: 0.4556727, Train Acc: 0.6763990, Test Acc: 0.6642336, Test Loss: 0.5747209   Max Test Acc: 0.7566910
 Epoch: 025, Train Loss: 0.4602955, Train Acc: 0.7329008, Test Acc: 0.7420925, Test Loss: 0.4902551   Max Test Acc: 0.7566910
 Epoch: 026, Train Loss: 0.4485864, Train Acc: 0.7231684, Test Acc: 0.7226277, Test Loss: 0.5059918   Max Test Acc: 0.7566910
 Epoch: 027, Train Loss: 0.4543635, Train Acc: 0.7456069, Test Acc: 0.7469586, Test Loss: 0.4961328   Max Test Acc: 0.7566910
 Epoch: 028, Train Loss: 0.4609440, Train Acc: 0.7372263, Test Acc: 0.7420925, Test Loss: 0.4839666   Max Test Acc: 0.7566910
 Epoch: 029, Train Loss: 0.4556062, Train Acc: 0.7177616, Test Acc: 0.7031630, Test Loss: 0.5398666   Max Test Acc: 0.7566910
 Epoch: 030, Train Loss: 0.4472581, Train Acc: 0.7607461, Test Acc: 0.7785888, Test Loss: 0.4899611   Max Test Acc: 0.7785888
 Epoch: 031, Train Loss: 0.4448818, Train Acc: 0.7439849, Test Acc: 0.7566910, Test Loss: 0.4869244   Max Test Acc: 0.7785888
 Epoch: 032, Train Loss: 0.4531414, Train Acc: 0.7045147, Test Acc: 0.7201946, Test Loss: 0.5621433   Max Test Acc: 0.7785888
 Epoch: 033, Train Loss: 0.4495045, Train Acc: 0.7510138, Test Acc: 0.7518248, Test Loss: 0.5022711   Max Test Acc: 0.7785888
 Epoch: 034, Train Loss: 0.4496186, Train Acc: 0.6896459, Test Acc: 0.6934307, Test Loss: 0.5678106   Max Test Acc: 0.7785888
 Epoch: 035, Train Loss: 0.4652338, Train Acc: 0.7483104, Test Acc: 0.7445255, Test Loss: 0.5055168   Max Test Acc: 0.7785888
 Epoch: 036, Train Loss: 0.4554137, Train Acc: 0.7426331, Test Acc: 0.7323601, Test Loss: 0.4917494   Max Test Acc: 0.7785888
 Epoch: 037, Train Loss: 0.4543960, Train Acc: 0.7453366, Test Acc: 0.7299270, Test Loss: 0.5022931   Max Test Acc: 0.7785888
 Epoch: 038, Train Loss: 0.4608589, Train Acc: 0.7082995, Test Acc: 0.6812652, Test Loss: 0.5544614   Max Test Acc: 0.7785888
 Epoch: 039, Train Loss: 0.4593069, Train Acc: 0.7553393, Test Acc: 0.7566910, Test Loss: 0.4884504   Max Test Acc: 0.7785888
