{'dec': '¼Ó±ß', 'dataset': 'NCI1', 'depth': 2, 'lr': 0.01, 'batch_size': 64, 'epoch': 350, 'iters_per_epoch': 50, 'hidden_dim': 32, 'num_layers': 5, 'dropout': 0.5, 'alpha': [1, 0]}
 Epoch: 000, Train Loss: 0.6238926, Train Acc: 0.6117870, Test Acc: 0.6350365, Test Loss: 0.6613953   Max Test Acc: 0.6350365
 Epoch: 001, Train Loss: 0.5533046, Train Acc: 0.6507164, Test Acc: 0.6642336, Test Loss: 0.6322846   Max Test Acc: 0.6642336
 Epoch: 002, Train Loss: 0.5270633, Train Acc: 0.7082995, Test Acc: 0.7372263, Test Loss: 0.5563803   Max Test Acc: 0.7372263
 Epoch: 003, Train Loss: 0.5155798, Train Acc: 0.6937010, Test Acc: 0.7104623, Test Loss: 0.5660489   Max Test Acc: 0.7372263
 Epoch: 004, Train Loss: 0.5165468, Train Acc: 0.7134361, Test Acc: 0.7323601, Test Loss: 0.5621790   Max Test Acc: 0.7372263
 Epoch: 005, Train Loss: 0.5043816, Train Acc: 0.6058394, Test Acc: 0.5912409, Test Loss: 0.8282476   Max Test Acc: 0.7372263
 Epoch: 006, Train Loss: 0.5203214, Train Acc: 0.7250608, Test Acc: 0.7299270, Test Loss: 0.5505581   Max Test Acc: 0.7372263
 Epoch: 007, Train Loss: 0.4987903, Train Acc: 0.7207353, Test Acc: 0.7323601, Test Loss: 0.5344223   Max Test Acc: 0.7372263
 Epoch: 008, Train Loss: 0.5092999, Train Acc: 0.7093809, Test Acc: 0.7226277, Test Loss: 0.5259174   Max Test Acc: 0.7372263
 Epoch: 009, Train Loss: 0.5130282, Train Acc: 0.6282779, Test Acc: 0.6496350, Test Loss: 0.6049534   Max Test Acc: 0.7372263
 Epoch: 010, Train Loss: 0.4912134, Train Acc: 0.6469316, Test Acc: 0.6569343, Test Loss: 0.5951573   Max Test Acc: 0.7372263
 Epoch: 011, Train Loss: 0.4962600, Train Acc: 0.6864017, Test Acc: 0.7007299, Test Loss: 0.5540450   Max Test Acc: 0.7372263
 Epoch: 012, Train Loss: 0.4926734, Train Acc: 0.7364152, Test Acc: 0.7615572, Test Loss: 0.5291340   Max Test Acc: 0.7615572
 Epoch: 013, Train Loss: 0.4655274, Train Acc: 0.7291160, Test Acc: 0.7445255, Test Loss: 0.5226181   Max Test Acc: 0.7615572
 Epoch: 014, Train Loss: 0.4778987, Train Acc: 0.7204650, Test Acc: 0.7153285, Test Loss: 0.5182633   Max Test Acc: 0.7615572
 Epoch: 015, Train Loss: 0.4771649, Train Acc: 0.6923493, Test Acc: 0.6788321, Test Loss: 0.5487096   Max Test Acc: 0.7615572
 Epoch: 016, Train Loss: 0.4799003, Train Acc: 0.7383077, Test Acc: 0.7542579, Test Loss: 0.5177392   Max Test Acc: 0.7615572
 Epoch: 017, Train Loss: 0.4780132, Train Acc: 0.7374966, Test Acc: 0.7323601, Test Loss: 0.5176276   Max Test Acc: 0.7615572
 Epoch: 018, Train Loss: 0.4361317, Train Acc: 0.7358746, Test Acc: 0.7347932, Test Loss: 0.5221287   Max Test Acc: 0.7615572
 Epoch: 019, Train Loss: 0.4787078, Train Acc: 0.7431738, Test Acc: 0.7420925, Test Loss: 0.5116808   Max Test Acc: 0.7615572
 Epoch: 020, Train Loss: 0.4798308, Train Acc: 0.7234388, Test Acc: 0.7250608, Test Loss: 0.5194499   Max Test Acc: 0.7615572
 Epoch: 021, Train Loss: 0.4714311, Train Acc: 0.7369559, Test Acc: 0.7372263, Test Loss: 0.5052884   Max Test Acc: 0.7615572
 Epoch: 022, Train Loss: 0.4719893, Train Acc: 0.7253312, Test Acc: 0.7274939, Test Loss: 0.4972737   Max Test Acc: 0.7615572
 Epoch: 023, Train Loss: 0.4703996, Train Acc: 0.7420925, Test Acc: 0.7542579, Test Loss: 0.4858881   Max Test Acc: 0.7615572
 Epoch: 024, Train Loss: 0.4538657, Train Acc: 0.7588537, Test Acc: 0.7664234, Test Loss: 0.4866376   Max Test Acc: 0.7664234
